id,J_id,J1,J2,Total_Freq,Case_Opps,Agree_Freq_By_Issue,Opps_By_Issue,issueArea,Year,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,G1,G2,ColorValue
24571,102_105,102,105,122,146,33,41,1,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24572,102_105,102,105,122,146,2,5,13,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24573,102_105,102,105,122,146,0,0,15,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24574,102_105,102,105,122,146,3,3,6,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24575,102_105,102,105,122,146,4,6,3,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24576,102_105,102,105,122,146,28,30,8,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24577,102_105,102,105,122,146,14,19,9,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24578,102_105,102,105,122,146,5,6,10,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24579,102_105,102,105,122,146,2,2,11,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24580,102_105,102,105,122,146,7,9,7,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24581,102_105,102,105,122,146,3,3,4,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24582,102_105,102,105,122,146,0,0,14,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24583,102_105,102,105,122,146,18,19,2,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24584,102_105,102,105,122,146,2,2,12,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24585,102_105,102,105,122,146,1,1,5,1990,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,1,1,-1
24586,102_106,102,106,119,146,32,41,1,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24587,102_106,102,106,119,146,2,2,11,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24588,102_106,102,106,119,146,14,19,9,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24589,102_106,102,106,119,146,0,0,15,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24590,102_106,102,106,119,146,2,2,12,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24591,102_106,102,106,119,146,16,19,2,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24592,102_106,102,106,119,146,0,0,14,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24593,102_106,102,106,119,146,8,9,7,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24594,102_106,102,106,119,146,4,6,3,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24595,102_106,102,106,119,146,26,30,8,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24596,102_106,102,106,119,146,3,3,6,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24597,102_106,102,106,119,146,6,6,10,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24598,102_106,102,106,119,146,2,5,13,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24599,102_106,102,106,119,146,1,1,5,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24600,102_106,102,106,119,146,3,3,4,1990,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,1,1,-1
24601,102_107,102,107,109,145,0,0,15,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24602,102_107,102,107,109,145,3,3,6,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24603,102_107,102,107,109,145,8,9,7,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24604,102_107,102,107,109,145,20,29,8,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24605,102_107,102,107,109,145,15,19,9,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24606,102_107,102,107,109,145,4,6,10,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24607,102_107,102,107,109,145,1,2,11,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24608,102_107,102,107,109,145,2,2,12,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24609,102_107,102,107,109,145,2,5,13,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24610,102_107,102,107,109,145,0,0,14,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24611,102_107,102,107,109,145,34,41,1,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24612,102_107,102,107,109,145,13,19,2,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24613,102_107,102,107,109,145,4,6,3,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24614,102_107,102,107,109,145,2,3,4,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24615,102_107,102,107,109,145,1,1,5,1990,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,1,1,-1
24616,103_104,103,104,89,146,15,30,8,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24617,103_104,103,104,89,146,5,9,7,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24618,103_104,103,104,89,146,1,2,11,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24619,103_104,103,104,89,146,2,2,12,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24620,103_104,103,104,89,146,16,19,9,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24621,103_104,103,104,89,146,4,6,10,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24622,103_104,103,104,89,146,13,19,2,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24623,103_104,103,104,89,146,4,6,3,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24624,103_104,103,104,89,146,2,3,4,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24625,103_104,103,104,89,146,1,1,5,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24626,103_104,103,104,89,146,5,5,13,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24627,103_104,103,104,89,146,2,3,6,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24628,103_104,103,104,89,146,19,41,1,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24629,103_104,103,104,89,146,0,0,15,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24630,103_104,103,104,89,146,0,0,14,1990,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,2,1,-1
24631,103_105,103,105,80,146,12,19,9,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24632,103_105,103,105,80,146,0,0,14,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24633,103_105,103,105,80,146,2,3,4,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24634,103_105,103,105,80,146,0,1,5,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24635,103_105,103,105,80,146,10,19,2,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24636,103_105,103,105,80,146,6,9,7,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24637,103_105,103,105,80,146,14,30,8,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24638,103_105,103,105,80,146,5,5,13,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24639,103_105,103,105,80,146,5,6,10,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24640,103_105,103,105,80,146,1,2,11,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24641,103_105,103,105,80,146,2,2,12,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24642,103_105,103,105,80,146,0,0,15,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24643,103_105,103,105,80,146,3,6,3,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24644,103_105,103,105,80,146,2,3,6,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24645,103_105,103,105,80,146,18,41,1,1990,JPStevens,Ford,R,R,AScalia,Reagan,R,R,2,1,-1
24646,103_106,103,106,88,146,11,19,2,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24647,103_106,103,106,88,146,14,19,9,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24648,103_106,103,106,88,146,5,9,7,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24649,103_106,103,106,88,146,5,6,3,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24650,103_106,103,106,88,146,4,6,10,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24651,103_106,103,106,88,146,1,2,11,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24652,103_106,103,106,88,146,21,41,1,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24653,103_106,103,106,88,146,2,2,12,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24654,103_106,103,106,88,146,5,5,13,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24655,103_106,103,106,88,146,0,0,14,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24656,103_106,103,106,88,146,0,0,15,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24657,103_106,103,106,88,146,16,30,8,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24658,103_106,103,106,88,146,2,3,6,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24659,103_106,103,106,88,146,2,3,4,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24660,103_106,103,106,88,146,0,1,5,1990,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,2,1,-1
24661,103_107,103,107,78,145,5,9,7,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24662,103_107,103,107,78,145,3,6,3,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24663,103_107,103,107,78,145,0,0,15,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24664,103_107,103,107,78,145,2,2,11,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24665,103_107,103,107,78,145,2,3,6,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24666,103_107,103,107,78,145,0,1,5,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24667,103_107,103,107,78,145,16,41,1,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24668,103_107,103,107,78,145,2,2,12,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24669,103_107,103,107,78,145,5,5,13,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24670,103_107,103,107,78,145,0,0,14,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24671,103_107,103,107,78,145,4,6,10,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24672,103_107,103,107,78,145,14,19,2,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24673,103_107,103,107,78,145,1,3,4,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24674,103_107,103,107,78,145,14,19,9,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24675,103_107,103,107,78,145,10,29,8,1990,JPStevens,Ford,R,R,DHSouter,Bush,R,R,2,1,-1
24676,104_105,104,105,117,146,3,3,6,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24677,104_105,104,105,117,146,8,9,7,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24678,104_105,104,105,117,146,3,3,4,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24679,104_105,104,105,117,146,5,5,13,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24680,104_105,104,105,117,146,0,0,14,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24681,104_105,104,105,117,146,2,2,11,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24682,104_105,104,105,117,146,2,2,12,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24683,104_105,104,105,117,146,31,41,1,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24684,104_105,104,105,117,146,0,1,5,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24685,104_105,104,105,117,146,5,6,10,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24686,104_105,104,105,117,146,3,6,3,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24687,104_105,104,105,117,146,26,30,8,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24688,104_105,104,105,117,146,13,19,9,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24689,104_105,104,105,117,146,0,0,15,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24690,104_105,104,105,117,146,16,19,2,1990,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
24691,104_106,104,106,124,146,9,9,7,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24692,104_106,104,106,124,146,34,41,1,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24693,104_106,104,106,124,146,14,19,2,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24694,104_106,104,106,124,146,6,6,10,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24695,104_106,104,106,124,146,2,2,11,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24696,104_106,104,106,124,146,2,2,12,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24697,104_106,104,106,124,146,5,5,13,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24698,104_106,104,106,124,146,0,0,14,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24699,104_106,104,106,124,146,0,0,15,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24700,104_106,104,106,124,146,3,3,4,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24701,104_106,104,106,124,146,0,1,5,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24702,104_106,104,106,124,146,5,6,3,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24703,104_106,104,106,124,146,3,3,6,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24704,104_106,104,106,124,146,26,30,8,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24705,104_106,104,106,124,146,15,19,9,1990,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24706,104_107,104,107,119,145,34,41,1,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24707,104_107,104,107,119,145,17,19,2,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24708,104_107,104,107,119,145,0,1,5,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24709,104_107,104,107,119,145,3,3,6,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24710,104_107,104,107,119,145,9,9,7,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24711,104_107,104,107,119,145,21,29,8,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24712,104_107,104,107,119,145,16,19,9,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24713,104_107,104,107,119,145,4,6,10,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24714,104_107,104,107,119,145,1,2,11,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24715,104_107,104,107,119,145,2,2,12,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24716,104_107,104,107,119,145,5,5,13,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24717,104_107,104,107,119,145,0,0,14,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24718,104_107,104,107,119,145,0,0,15,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24719,104_107,104,107,119,145,5,6,3,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24720,104_107,104,107,119,145,2,3,4,1990,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24721,105_106,105,106,120,146,3,3,4,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24722,105_106,105,106,120,146,8,9,7,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24723,105_106,105,106,120,146,27,30,8,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24724,105_106,105,106,120,146,14,19,9,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24725,105_106,105,106,120,146,5,6,10,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24726,105_106,105,106,120,146,2,2,11,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24727,105_106,105,106,120,146,2,2,12,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24728,105_106,105,106,120,146,5,5,13,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24729,105_106,105,106,120,146,0,0,14,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24730,105_106,105,106,120,146,0,0,15,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24731,105_106,105,106,120,146,15,19,2,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24732,105_106,105,106,120,146,4,6,3,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24733,105_106,105,106,120,146,31,41,1,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24734,105_106,105,106,120,146,1,1,5,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24735,105_106,105,106,120,146,3,3,6,1990,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
24736,105_107,105,107,107,145,30,41,1,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24737,105_107,105,107,107,145,14,19,2,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24738,105_107,105,107,107,145,4,6,3,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24739,105_107,105,107,107,145,2,3,4,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24740,105_107,105,107,107,145,1,1,5,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24741,105_107,105,107,107,145,3,3,6,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24742,105_107,105,107,107,145,8,9,7,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24743,105_107,105,107,107,145,21,29,8,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24744,105_107,105,107,107,145,12,19,9,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24745,105_107,105,107,107,145,4,6,10,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24746,105_107,105,107,107,145,1,2,11,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24747,105_107,105,107,107,145,2,2,12,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24748,105_107,105,107,107,145,5,5,13,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24749,105_107,105,107,107,145,0,0,14,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24750,105_107,105,107,107,145,0,0,15,1990,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24751,106_107,106,107,110,145,30,41,1,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24752,106_107,106,107,110,145,14,19,2,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24753,106_107,106,107,110,145,4,6,3,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24754,106_107,106,107,110,145,2,3,4,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24755,106_107,106,107,110,145,1,1,5,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24756,106_107,106,107,110,145,3,3,6,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24757,106_107,106,107,110,145,9,9,7,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24758,106_107,106,107,110,145,21,29,8,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24759,106_107,106,107,110,145,14,19,9,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24760,106_107,106,107,110,145,4,6,10,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24761,106_107,106,107,110,145,1,2,11,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24762,106_107,106,107,110,145,2,2,12,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24763,106_107,106,107,110,145,5,5,13,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24764,106_107,106,107,110,145,0,0,14,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24765,106_107,106,107,110,145,0,0,15,1990,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
24766,95_100,95,100,103,146,25,41,1,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24767,95_100,95,100,103,146,12,19,2,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24768,95_100,95,100,103,146,2,6,3,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24769,95_100,95,100,103,146,3,3,4,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24770,95_100,95,100,103,146,0,1,5,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24771,95_100,95,100,103,146,2,3,6,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24772,95_100,95,100,103,146,8,9,7,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24773,95_100,95,100,103,146,21,30,8,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24774,95_100,95,100,103,146,18,19,9,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24775,95_100,95,100,103,146,6,6,10,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24776,95_100,95,100,103,146,2,2,11,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24777,95_100,95,100,103,146,2,2,12,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24778,95_100,95,100,103,146,2,5,13,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24779,95_100,95,100,103,146,0,0,14,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24780,95_100,95,100,103,146,0,0,15,1990,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1,2,0
24781,95_102,95,102,121,146,33,41,1,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24782,95_102,95,102,121,146,14,19,2,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24783,95_102,95,102,121,146,1,1,5,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24784,95_102,95,102,121,146,3,3,6,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24785,95_102,95,102,121,146,4,6,3,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24786,95_102,95,102,121,146,2,3,4,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24787,95_102,95,102,121,146,16,19,9,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24788,95_102,95,102,121,146,5,6,10,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24789,95_102,95,102,121,146,9,9,7,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24790,95_102,95,102,121,146,28,30,8,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24791,95_102,95,102,121,146,0,2,12,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24792,95_102,95,102,121,146,5,5,13,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24793,95_102,95,102,121,146,0,0,14,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24794,95_102,95,102,121,146,0,0,15,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24795,95_102,95,102,121,146,1,2,11,1990,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1,1,0
24796,95_103,95,103,90,146,20,41,1,1990,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,1,2,0
